Date,Time,ControlMode,RobotStatus,RobotAutoControlStage,Battery1VoltsRaw,Battery1AmpsRaw,Battery2VoltsRaw,Battery2AmpsRaw,WaterLevel,TempatureRaw,CH6,CH7,LeftDriveSign,LeftDriveMag,LeftDriveEncoder,RightDriveSign,RightDriveMag,RightDriveEncoder,Battery1Volts,Battery1Amps,Battery2Volts,Battery2Amps,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AugarOutput,ImpellerOutput,VelocityX,VelocityY,VelocityZ,RotationX,RotationY,RotationZ,Tempature_MPU,SideWall,FrontWall,Proximity,Positionx,Positiony,Positionz
2018-07-28,14-26-55.050,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.054,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.058,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.066,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.091,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.232,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.236,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.280,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.329,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.376,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.424,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.487,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.533,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.620,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.642,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.676,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-26-55.735,Auto,Idle,TurnToMap,3.45,2.59,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.18,6.36,0.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-29-22.876,Auto,Idle,TurnToMap,3.45,2.58,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.16,6.36,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-29-22.881,None,Idle,None,3.44,2.58,1.33,6.32,0,0,NC,NC,0,0,0,0,0,0,9.75,0.16,6.36,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-29-22.992,Auto,Idle,TurnToMap,3.45,2.58,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.16,6.36,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
2018-07-28,14-29-23.003,Auto,Idle,TurnToMap,3.45,2.58,1.34,6.36,0.42,1,NC,NC,0,0,0,0,0,0,9.75,0.16,6.36,0.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,null,0,0,0
